server_name,environment,region,timestamp,cpu_usage,memory_usage,query_time_ms,active_connections,status
DB-STAGE-01,Staging,eu-central-1,2024-06-01 17:00:00,44.8,59.58,53.71,106,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 17:00:00,34.68,50.97,20.32,54,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 17:15:00,61.33,72.54,48.2,175,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 17:15:00,43.9,52.62,162.62,40,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 17:15:00,36.66,57.2,20.41,167,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 17:15:00,71.35,60.15,14.97,22,Warning
DB-PROD-01,Production,us-east-1,2024-06-01 17:30:00,43.82,55.7,49.96,107,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 17:30:00,52.91,87.45,75.67,79,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-01 17:30:00,63.73,51.45,24.89,88,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 17:30:00,43.51,61.13,3.51,26,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 17:45:00,55.04,69.65,32.08,31,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 17:45:00,30.4,56.92,102.61,184,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 17:45:00,47.34,47.11,1.24,148,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 17:45:00,31.02,71.9,85.4,67,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 18:00:00,53.57,54.28,5.39,48,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 18:00:00,65.97,56.62,17.72,41,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 18:00:00,44.88,46.54,53.14,36,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 18:00:00,5.0,46.5,19.34,175,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 18:15:00,25.78,44.96,1.58,34,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 18:15:00,50.05,80.81,31.89,36,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-01 18:15:00,46.85,61.85,73.68,183,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 18:15:00,32.6,55.35,79.68,181,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 18:30:00,64.98,62.37,32.84,26,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 18:30:00,11.48,64.09,40.87,185,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 18:30:00,25.18,54.79,43.61,126,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 18:30:00,10.93,84.48,207.87,81,Warning
DB-PROD-01,Production,us-east-1,2024-06-01 18:45:00,79.26,49.22,25.17,104,Warning
DB-PROD-02,Production,us-west-2,2024-06-01 18:45:00,58.04,74.12,70.75,111,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 18:45:00,45.16,62.04,69.15,50,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 18:45:00,39.93,37.62,48.14,157,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 19:00:00,63.67,45.09,141.71,106,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 19:00:00,22.47,55.56,21.59,170,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 19:00:00,30.58,71.13,19.44,175,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 19:00:00,75.95,64.61,80.62,115,Warning
DB-PROD-01,Production,us-east-1,2024-06-01 19:15:00,67.99,68.87,1.6,15,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 19:15:00,69.52,77.86,17.75,17,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 19:15:00,42.92,62.83,76.49,120,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 19:15:00,42.29,69.25,84.99,163,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 19:30:00,28.41,54.64,8.96,23,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 19:30:00,26.97,47.74,102.7,131,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 19:30:00,32.93,24.6,68.18,128,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 19:30:00,28.74,53.77,8.82,155,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 19:45:00,13.78,72.98,39.1,68,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 19:45:00,17.44,63.46,57.01,102,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 19:45:00,13.11,49.45,91.77,58,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 19:45:00,47.98,64.71,67.88,157,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 20:00:00,67.69,66.36,72.99,197,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 20:00:00,8.76,85.03,64.6,75,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-01 20:00:00,66.34,61.59,53.21,124,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 20:00:00,22.24,34.55,24.21,27,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 20:15:00,67.54,66.66,7.05,17,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 20:15:00,73.14,31.89,50.06,23,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-01 20:15:00,39.49,72.59,14.2,69,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 20:15:00,72.2,30.31,43.31,93,Warning
DB-PROD-01,Production,us-east-1,2024-06-01 20:30:00,16.89,59.79,24.8,37,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 20:30:00,56.15,36.31,19.67,177,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 20:30:00,7.63,78.19,13.53,40,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 20:30:00,41.54,35.76,20.55,103,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 20:45:00,36.73,37.82,44.32,10,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 20:45:00,25.16,35.43,23.85,116,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 20:45:00,56.94,73.34,32.18,129,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 20:45:00,47.25,74.48,101.35,117,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 21:00:00,29.67,55.66,215.97,46,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 21:00:00,37.38,39.48,135.81,78,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 21:00:00,43.82,41.58,58.27,29,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 21:00:00,58.33,60.2,30.32,180,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 21:15:00,81.77,52.91,7.52,137,Warning
DB-PROD-02,Production,us-west-2,2024-06-01 21:15:00,41.28,56.81,8.86,94,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 21:15:00,45.53,45.24,29.33,14,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 21:15:00,37.94,54.6,14.0,35,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 21:30:00,44.02,70.76,1.54,81,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 21:30:00,52.36,57.12,87.68,57,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 21:30:00,24.57,59.45,53.62,72,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 21:30:00,38.72,59.93,102.3,82,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 21:45:00,34.76,47.38,5.78,107,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 21:45:00,6.3,40.99,55.07,91,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 21:45:00,32.72,66.29,101.59,138,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 21:45:00,42.41,39.57,0.29,152,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 22:00:00,66.76,78.8,41.44,156,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 22:00:00,20.17,22.7,13.56,44,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 22:00:00,72.84,70.15,48.31,183,Warning
DB-QA-01,QA,ap-south-1,2024-06-01 22:00:00,95.0,55.5,151.29,165,Critical
DB-PROD-01,Production,us-east-1,2024-06-01 22:15:00,12.21,30.32,43.4,53,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 22:15:00,5.0,47.0,39.86,55,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 22:15:00,34.95,60.88,130.89,24,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 22:15:00,38.06,33.86,10.82,87,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 22:30:00,6.14,53.52,16.76,36,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 22:30:00,41.16,66.54,43.49,115,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 22:30:00,70.29,66.6,15.92,141,Warning
DB-QA-01,QA,ap-south-1,2024-06-01 22:30:00,41.83,74.72,6.58,117,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 22:45:00,42.11,34.99,61.73,65,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 22:45:00,28.66,62.92,124.9,93,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 22:45:00,67.95,53.87,39.95,129,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 22:45:00,19.96,56.03,0.13,159,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 23:00:00,40.98,55.61,12.94,18,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 23:00:00,18.81,62.16,22.37,179,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 23:00:00,34.49,66.27,13.52,46,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 23:00:00,61.4,41.31,95.25,176,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 23:15:00,26.53,59.18,48.89,192,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 23:15:00,16.25,59.65,66.76,170,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 23:15:00,36.29,53.05,1.2,152,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 23:15:00,25.99,45.36,50.8,87,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 23:30:00,29.06,57.45,7.64,73,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 23:30:00,48.29,43.42,25.9,127,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-01 23:30:00,74.17,48.81,0.8,33,Warning
DB-QA-01,QA,ap-south-1,2024-06-01 23:30:00,51.38,79.43,16.02,45,Healthy
DB-PROD-01,Production,us-east-1,2024-06-01 23:45:00,28.37,39.78,12.85,178,Healthy
DB-PROD-02,Production,us-west-2,2024-06-01 23:45:00,19.55,86.2,89.15,197,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-01 23:45:00,27.56,65.52,38.83,59,Healthy
DB-QA-01,QA,ap-south-1,2024-06-01 23:45:00,18.09,65.99,30.52,95,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 00:00:00,53.9,84.2,65.59,39,Warning
DB-PROD-02,Production,us-west-2,2024-06-02 00:00:00,57.37,28.06,4.65,86,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 00:00:00,66.22,65.42,9.35,115,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 00:00:00,37.78,41.44,70.56,154,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 00:15:00,5.0,47.51,6.38,124,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 00:15:00,41.46,66.7,92.27,158,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 00:15:00,35.27,49.05,77.54,41,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 00:15:00,42.67,52.71,76.17,151,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 00:30:00,34.18,48.88,20.9,114,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 00:30:00,5.0,62.62,25.29,160,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 00:30:00,48.98,47.04,42.73,69,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 00:30:00,32.3,61.96,133.39,51,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 00:45:00,83.84,65.21,56.09,167,Warning
DB-PROD-02,Production,us-west-2,2024-06-02 00:45:00,25.94,61.51,11.91,23,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 00:45:00,36.5,43.66,9.53,139,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 00:45:00,54.25,56.8,42.8,63,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 01:00:00,58.25,31.03,7.49,89,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 01:00:00,26.99,62.95,34.91,178,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 01:00:00,50.21,69.97,6.49,158,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 01:00:00,41.13,62.95,168.81,105,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 01:15:00,53.15,57.13,104.42,69,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 01:15:00,40.98,51.54,22.69,40,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 01:15:00,26.23,54.06,263.6,168,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 01:15:00,28.73,48.84,6.47,199,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 01:30:00,24.6,46.59,58.82,106,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 01:30:00,43.21,55.05,84.09,112,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 01:30:00,28.14,47.39,53.32,175,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 01:30:00,19.12,51.87,108.84,71,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 01:45:00,14.54,75.18,37.28,23,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 01:45:00,31.88,37.57,165.97,192,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 01:45:00,28.47,16.13,0.97,88,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 01:45:00,74.98,66.91,10.52,142,Warning
DB-PROD-01,Production,us-east-1,2024-06-02 02:00:00,20.12,54.54,39.7,158,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 02:00:00,16.14,54.4,19.63,91,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 02:00:00,5.0,48.33,25.08,175,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 02:00:00,49.89,53.25,7.14,26,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 02:15:00,49.3,57.5,82.74,57,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 02:15:00,53.56,47.68,1.96,197,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 02:15:00,51.76,62.63,34.2,17,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 02:15:00,45.53,66.99,47.59,197,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 02:30:00,60.22,53.04,5.59,181,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 02:30:00,80.27,57.05,2.13,96,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-02 02:30:00,32.69,57.77,3.7,161,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 02:30:00,40.2,46.86,24.52,168,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 02:45:00,20.38,35.08,74.51,144,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 02:45:00,27.78,72.92,26.56,14,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 02:45:00,63.71,65.78,15.4,47,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 02:45:00,40.6,42.28,114.58,145,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 03:00:00,52.14,74.67,24.06,187,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 03:00:00,35.77,53.24,160.73,128,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 03:00:00,27.13,68.92,195.53,127,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 03:00:00,56.63,54.58,36.78,41,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 03:15:00,22.93,60.39,20.64,177,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 03:15:00,23.42,58.03,23.58,87,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 03:15:00,81.12,38.45,143.3,167,Warning
DB-QA-01,QA,ap-south-1,2024-06-02 03:15:00,44.21,62.69,34.26,122,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 03:30:00,13.19,68.7,84.63,128,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 03:30:00,33.0,63.24,39.26,158,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 03:30:00,35.03,79.11,92.26,113,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 03:30:00,14.13,58.51,2.77,95,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 03:45:00,23.43,68.64,38.78,22,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 03:45:00,38.11,53.71,64.73,36,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 03:45:00,39.73,63.05,8.17,53,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 03:45:00,46.18,80.53,44.62,193,Warning
DB-PROD-01,Production,us-east-1,2024-06-02 04:00:00,22.82,58.66,8.22,39,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 04:00:00,46.57,68.5,71.59,120,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 04:00:00,44.12,36.92,83.5,117,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 04:00:00,35.82,42.24,80.49,19,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 04:15:00,55.18,63.76,47.72,75,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 04:15:00,63.93,45.85,40.4,95,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 04:15:00,44.62,58.55,89.39,23,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 04:15:00,56.54,66.97,56.72,153,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 04:30:00,30.92,42.69,104.64,110,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 04:30:00,34.25,40.88,51.55,147,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 04:30:00,44.49,68.99,24.84,63,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 04:30:00,9.49,73.94,79.04,29,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 04:45:00,59.61,51.16,35.68,12,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 04:45:00,42.53,44.68,41.22,141,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 04:45:00,39.6,45.0,45.74,156,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 04:45:00,55.57,46.73,34.48,119,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 05:00:00,49.1,42.74,68.51,67,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 05:00:00,58.96,65.23,36.41,185,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 05:00:00,21.91,50.45,66.5,155,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 05:00:00,28.35,52.43,80.81,56,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 05:15:00,19.52,82.81,50.55,56,Warning
DB-PROD-02,Production,us-west-2,2024-06-02 05:15:00,35.47,40.61,91.57,84,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 05:15:00,46.08,34.35,194.73,12,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 05:15:00,29.44,66.57,36.5,118,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 05:30:00,31.77,62.93,23.65,73,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 05:30:00,50.27,47.01,30.64,14,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 05:30:00,58.18,76.42,2.56,48,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 05:30:00,5.0,52.59,65.38,79,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 05:45:00,34.52,40.01,127.95,45,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 05:45:00,20.92,40.7,77.35,147,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 05:45:00,58.27,42.95,29.87,79,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 05:45:00,39.57,43.79,1.71,93,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 06:00:00,61.06,85.5,21.23,187,Warning
DB-PROD-02,Production,us-west-2,2024-06-02 06:00:00,5.0,39.6,115.05,169,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 06:00:00,44.94,56.31,41.07,158,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 06:00:00,37.81,45.94,15.07,66,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 06:15:00,48.17,54.93,7.83,96,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 06:15:00,45.87,34.65,31.17,98,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 06:15:00,27.85,79.44,4.65,95,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 06:15:00,60.35,94.95,6.1,107,Critical
DB-PROD-01,Production,us-east-1,2024-06-02 06:30:00,60.24,20.74,78.44,186,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 06:30:00,23.45,56.29,30.65,74,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 06:30:00,18.09,51.73,54.56,66,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 06:30:00,31.03,85.15,26.53,134,Warning
DB-PROD-01,Production,us-east-1,2024-06-02 06:45:00,23.15,70.05,77.32,47,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 06:45:00,36.34,75.62,2.67,72,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 06:45:00,5.0,54.45,102.84,163,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 06:45:00,63.24,43.47,36.63,129,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 07:00:00,47.15,42.44,8.81,23,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 07:00:00,34.16,31.55,209.95,35,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 07:00:00,76.57,85.28,4.94,140,Warning
DB-QA-01,QA,ap-south-1,2024-06-02 07:00:00,41.67,68.22,34.44,15,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 07:15:00,23.93,23.05,25.32,180,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 07:15:00,42.27,33.43,16.92,50,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 07:15:00,77.47,71.2,79.95,56,Warning
DB-QA-01,QA,ap-south-1,2024-06-02 07:15:00,5.0,70.95,40.8,139,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 07:30:00,56.68,48.58,118.3,123,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 07:30:00,40.55,35.75,45.58,17,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 07:30:00,45.96,66.41,8.25,13,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 07:30:00,22.81,72.14,222.91,118,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 07:45:00,18.75,61.42,106.82,68,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 07:45:00,63.75,93.84,63.53,171,Critical
DB-STAGE-01,Staging,eu-central-1,2024-06-02 07:45:00,29.52,36.14,181.45,18,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 07:45:00,43.37,74.76,61.94,181,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 08:00:00,13.44,71.25,14.67,140,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 08:00:00,41.4,70.63,14.01,165,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 08:00:00,28.69,48.84,21.38,184,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 08:00:00,48.95,36.79,28.59,137,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 08:15:00,59.97,48.53,31.87,24,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 08:15:00,30.22,59.46,18.91,165,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 08:15:00,21.54,62.56,53.25,10,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 08:15:00,29.82,66.66,51.48,13,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 08:30:00,33.28,61.49,22.34,30,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 08:30:00,50.28,57.69,102.48,48,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 08:30:00,45.64,66.2,103.66,160,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 08:30:00,32.41,37.92,23.86,151,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 08:45:00,42.82,71.51,23.93,39,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 08:45:00,38.05,76.18,0.91,177,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 08:45:00,46.64,57.86,16.43,185,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 08:45:00,50.82,68.27,91.46,182,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 09:00:00,57.77,47.1,16.53,184,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 09:00:00,10.57,51.07,6.41,173,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 09:00:00,35.53,49.76,0.62,129,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 09:00:00,56.6,46.71,3.86,196,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 09:15:00,53.11,77.92,3.33,17,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 09:15:00,32.86,66.92,20.81,129,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 09:15:00,54.69,45.26,1.76,44,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 09:15:00,57.05,44.73,42.59,158,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 09:30:00,21.45,58.58,4.93,198,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 09:30:00,17.59,53.35,20.84,61,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 09:30:00,82.1,38.3,49.89,29,Warning
DB-QA-01,QA,ap-south-1,2024-06-02 09:30:00,51.6,72.99,56.42,101,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 09:45:00,35.08,42.35,33.44,95,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 09:45:00,22.08,41.04,32.02,114,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 09:45:00,85.82,56.61,3.68,162,Critical
DB-QA-01,QA,ap-south-1,2024-06-02 09:45:00,56.13,58.09,13.65,115,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 10:00:00,11.87,53.75,47.18,93,Healthy
DB-PROD-02,Production,us-west-2,2024-06-02 10:00:00,41.65,33.14,0.28,55,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-02 10:00:00,30.3,66.63,31.07,186,Healthy
DB-QA-01,QA,ap-south-1,2024-06-02 10:00:00,30.15,34.86,2.27,18,Healthy
DB-PROD-01,Production,us-east-1,2024-06-02 10:15:00,28.38,67.81,85.24,30,Healthy
